Ano;Mês;Evolução Mensal (AnoMes);Unidade da Federação;Valor Arrecadado (R$)
2008;Janeiro;200801;Distrito Federal;565851072
2008;Fevereiro;200802;Distrito Federal;537950771
2008;Março;200803;Distrito Federal;527872564
2008;Abril;200804;Distrito Federal;535408870
2008;Maio;200805;Distrito Federal;529705486
2008;Junho;200806;Distrito Federal;548983812
2008;Julho;200807;Distrito Federal;580563677
2008;Agosto;200808;Distrito Federal;576581329
2008;Setembro;200809;Distrito Federal;582813872
2008;Outubro;200810;Distrito Federal;571037489
2008;Novembro;200811;Distrito Federal;614132238
2008;Dezembro;200812;Distrito Federal;1142016660
2008;Janeiro;200801;Ignorado;1149322731
2008;Fevereiro;200802;Ignorado;1451912385
2008;Março;200803;Ignorado;1113736043
2008;Abril;200804;Ignorado;1198578023
2008;Maio;200805;Ignorado;1125573185
2008;Junho;200806;Ignorado;1195858403
2008;Julho;200807;Ignorado;2099169167
2008;Agosto;200808;Ignorado;412768953
2008;Setembro;200809;Ignorado;1298944680
2008;Outubro;200810;Ignorado;1289366285
2008;Novembro;200811;Ignorado;1290954356
2008;Dezembro;200812;Ignorado;1707325396
2009;Janeiro;200901;Rondônia;42682057
2009;Fevereiro;200902;Rondônia;44838670
2009;Março;200903;Rondônia;48236526
2009;Abril;200904;Rondônia;49674931
2009;Maio;200905;Rondônia;50974275
2009;Junho;200906;Rondônia;52609435
2009;Julho;200907;Rondônia;56048048
2009;Agosto;200908;Rondônia;54855266
2009;Setembro;200909;Rondônia;54135412
2009;Outubro;200910;Rondônia;53705747
2009;Novembro;200911;Rondônia;53530812
2009;Dezembro;200912;Rondônia;83731828
2009;Janeiro;200901;Acre;15949852
2009;Fevereiro;200902;Acre;21777029
2009;Março;200903;Acre;21375821
2009;Abril;200904;Acre;22904581
2009;Maio;200905;Acre;22477474
2009;Junho;200906;Acre;24994266
2009;Julho;200907;Acre;26464648
2009;Agosto;200908;Acre;24950254
2009;Setembro;200909;Acre;24256380
2009;Outubro;200910;Acre;23995759
2009;Novembro;200911;Acre;23419672
2009;Dezembro;200912;Acre;40848848
2009;Janeiro;200901;Amazonas;141061383
2009;Fevereiro;200902;Amazonas;121762638
2009;Março;200903;Amazonas;134678109
2009;Abril;200904;Amazonas;136826670
2009;Maio;200905;Amazonas;130765217
2009;Junho;200906;Amazonas;131987643
2009;Julho;200907;Amazonas;133765928
2009;Agosto;200908;Amazonas;136270121
2009;Setembro;200909;Amazonas;134835616
2009;Outubro;200910;Amazonas;143996203
2009;Novembro;200911;Amazonas;133629567
2009;Dezembro;200912;Amazonas;230767603
2009;Janeiro;200901;Roraima;14729777
2009;Fevereiro;200902;Roraima;14166700
2009;Março;200903;Roraima;17685521
2009;Abril;200904;Roraima;15965800
2009;Maio;200905;Roraima;20408250
2009;Junho;200906;Roraima;15438075
2009;Julho;200907;Roraima;22266352
2009;Agosto;200908;Roraima;16659837
2009;Setembro;200909;Roraima;17348749
2009;Outubro;200910;Roraima;16182756
2009;Novembro;200911;Roraima;16128578
2009;Dezembro;200912;Roraima;27271975
2009;Janeiro;200901;Pará;165189112
2009;Fevereiro;200902;Pará;158062559
2009;Março;200903;Pará;178322850
2009;Abril;200904;Pará;173544145
2009;Maio;200905;Pará;176054680
2009;Junho;200906;Pará;174566528
2009;Julho;200907;Pará;179695927
2009;Agosto;200908;Pará;176102487
2009;Setembro;200909;Pará;166837359
2009;Outubro;200910;Pará;160624596
2009;Novembro;200911;Pará;166609880
2009;Dezembro;200912;Pará;240349387
2009;Janeiro;200901;Amapá;15386121
2009;Fevereiro;200902;Amapá;15352051
2009;Março;200903;Amapá;15502869
2009;Abril;200904;Amapá;15013728
2009;Maio;200905;Amapá;15611581
2009;Junho;200906;Amapá;16903349
2009;Julho;200907;Amapá;15889247
2009;Agosto;200908;Amapá;16252620
2009;Setembro;200909;Amapá;15251566
2009;Outubro;200910;Amapá;14411665
2009;Novembro;200911;Amapá;14727220
2009;Dezembro;200912;Amapá;18968595
2009;Janeiro;200901;Tocantins;39798223
2009;Fevereiro;200902;Tocantins;46378135
2009;Março;200903;Tocantins;40889615
2009;Abril;200904;Tocantins;41762996
2009;Maio;200905;Tocantins;41419187
2009;Junho;200906;Tocantins;40840427
2009;Julho;200907;Tocantins;42414531
2009;Agosto;200908;Tocantins;41702867
2009;Setembro;200909;Tocantins;37139943
2009;Outubro;200910;Tocantins;41214285
2009;Novembro;200911;Tocantins;38784438
2009;Dezembro;200912;Tocantins;55382631
2009;Janeiro;200901;Maranhão;82798378
2009;Fevereiro;200902;Maranhão;94494377
2009;Março;200903;Maranhão;93049367
2009;Abril;200904;Maranhão;92781175
2009;Maio;200905;Maranhão;96418881
2009;Junho;200906;Maranhão;105345397
2009;Julho;200907;Maranhão;100406664
2009;Agosto;200908;Maranhão;102956351
2009;Setembro;200909;Maranhão;99945743
2009;Outubro;200910;Maranhão;101498489
2009;Novembro;200911;Maranhão;96379093
2009;Dezembro;200912;Maranhão;128435933
2009;Janeiro;200901;Piauí;45793995
2009;Fevereiro;200902;Piauí;49574243
2009;Março;200903;Piauí;52748116
2009;Abril;200904;Piauí;50778409
2009;Maio;200905;Piauí;52459212
2009;Junho;200906;Piauí;57346168
2009;Julho;200907;Piauí;57301520
2009;Agosto;200908;Piauí;58217265
2009;Setembro;200909;Piauí;55702892
2009;Outubro;200910;Piauí;54751864
2009;Novembro;200911;Piauí;60884957
2009;Dezembro;200912;Piauí;89957451
2009;Janeiro;200901;Ceará;212556649
2009;Fevereiro;200902;Ceará;228955451
2009;Março;200903;Ceará;232927918
2009;Abril;200904;Ceará;237681053
2009;Maio;200905;Ceará;228050553
2009;Junho;200906;Ceará;256955971
2009;Julho;200907;Ceará;243011777
2009;Agosto;200908;Ceará;244240941
2009;Setembro;200909;Ceará;233741408
2009;Outubro;200910;Ceará;240333198
2009;Novembro;200911;Ceará;235121851
2009;Dezembro;200912;Ceará;361476992
2009;Janeiro;200901;Rio Grande do Norte;94921390
2009;Fevereiro;200902;Rio Grande do Norte;95632303
2009;Março;200903;Rio Grande do Norte;97313585
2009;Abril;200904;Rio Grande do Norte;96524218
2009;Maio;200905;Rio Grande do Norte;95128242
2009;Junho;200906;Rio Grande do Norte;98083898
2009;Julho;200907;Rio Grande do Norte;99485627
2009;Agosto;200908;Rio Grande do Norte;97896131
2009;Setembro;200909;Rio Grande do Norte;93968920
2009;Outubro;200910;Rio Grande do Norte;96345615
2009;Novembro;200911;Rio Grande do Norte;97305216
2009;Dezembro;200912;Rio Grande do Norte;149006826
2009;Janeiro;200901;Paraíba;80720715
2009;Fevereiro;200902;Paraíba;81308925
2009;Março;200903;Paraíba;87896439
2009;Abril;200904;Paraíba;85177636
2009;Maio;200905;Paraíba;80528579
2009;Junho;200906;Paraíba;86196217
2009;Julho;200907;Paraíba;88529728
2009;Agosto;200908;Paraíba;91997256
2009;Setembro;200909;Paraíba;79440761
2009;Outubro;200910;Paraíba;80729598
2009;Novembro;200911;Paraíba;87164620
2009;Dezembro;200912;Paraíba;124479554
2009;Janeiro;200901;Pernambuco;258204423
2009;Fevereiro;200902;Pernambuco;238327411
2009;Março;200903;Pernambuco;276934292
2009;Abril;200904;Pernambuco;265042373
2009;Maio;200905;Pernambuco;265321581
2009;Junho;200906;Pernambuco;271056449
2009;Julho;200907;Pernambuco;277323574
2009;Agosto;200908;Pernambuco;274050511
2009;Setembro;200909;Pernambuco;270537800
2009;Outubro;200910;Pernambuco;272647062
2009;Novembro;200911;Pernambuco;289597737
2009;Dezembro;200912;Pernambuco;443658973
2009;Janeiro;200901;Alagoas;64325906
2009;Fevereiro;200902;Alagoas;64664961
2009;Março;200903;Alagoas;66091852
2009;Abril;200904;Alagoas;62767098
2009;Maio;200905;Alagoas;59446166
2009;Junho;200906;Alagoas;65492371
2009;Julho;200907;Alagoas;64913042
2009;Agosto;200908;Alagoas;64847884
2009;Setembro;200909;Alagoas;59065970
2009;Outubro;200910;Alagoas;64535549
2009;Novembro;200911;Alagoas;64791766
2009;Dezembro;200912;Alagoas;88099445
2009;Janeiro;200901;Sergipe;63500296
2009;Fevereiro;200902;Sergipe;69274210
2009;Março;200903;Sergipe;67541790
2009;Abril;200904;Sergipe;68079069
2009;Maio;200905;Sergipe;71655835
2009;Junho;200906;Sergipe;70303415
2009;Julho;200907;Sergipe;76359210
2009;Agosto;200908;Sergipe;73643395
2009;Setembro;200909;Sergipe;63069568
2009;Outubro;200910;Sergipe;65479429
2009;Novembro;200911;Sergipe;72843673
2009;Dezembro;200912;Sergipe;107288486
2009;Janeiro;200901;Bahia;396292509
2009;Fevereiro;200902;Bahia;376627552
2009;Março;200903;Bahia;433890328
2009;Abril;200904;Bahia;409716388
2009;Maio;200905;Bahia;409578475
2009;Junho;200906;Bahia;425140531
2009;Julho;200907;Bahia;424578809
2009;Agosto;200908;Bahia;431159906
2009;Setembro;200909;Bahia;408481550
2009;Outubro;200910;Bahia;413272576
2009;Novembro;200911;Bahia;438369656
2009;Dezembro;200912;Bahia;614846538
2009;Janeiro;200901;Minas Gerais;1087320782
2009;Fevereiro;200902;Minas Gerais;1011586782
2009;Março;200903;Minas Gerais;1150913166
2009;Abril;200904;Minas Gerais;1111204288
2009;Maio;200905;Minas Gerais;1138505063
2009;Junho;200906;Minas Gerais;1130078063
2009;Julho;200907;Minas Gerais;1140301923
2009;Agosto;200908;Minas Gerais;1151868205
2009;Setembro;200909;Minas Gerais;1147315532
2009;Outubro;200910;Minas Gerais;1159450019
2009;Novembro;200911;Minas Gerais;1185329652
2009;Dezembro;200912;Minas Gerais;1883158770
2009;Janeiro;200901;Espírito Santo;198032559
2009;Fevereiro;200902;Espírito Santo;186022645
2009;Março;200903;Espírito Santo;194632733
2009;Abril;200904;Espírito Santo;193435050
2009;Maio;200905;Espírito Santo;201217469
2009;Junho;200906;Espírito Santo;204486101
2009;Julho;200907;Espírito Santo;207054606
2009;Agosto;200908;Espírito Santo;200530792
2009;Setembro;200909;Espírito Santo;196626536
2009;Outubro;200910;Espírito Santo;206049861
2009;Novembro;200911;Espírito Santo;210499386
2009;Dezembro;200912;Espírito Santo;311601475
2009;Janeiro;200901;Rio de Janeiro;1721458902
2009;Fevereiro;200902;Rio de Janeiro;1626576007
2009;Março;200903;Rio de Janeiro;1764811372
2009;Abril;200904;Rio de Janeiro;1744793313
2009;Maio;200905;Rio de Janeiro;1764303425
2009;Junho;200906;Rio de Janeiro;1830090011
2009;Julho;200907;Rio de Janeiro;1816555463
2009;Agosto;200908;Rio de Janeiro;1823798543
2009;Setembro;200909;Rio de Janeiro;1800790183
2009;Outubro;200910;Rio de Janeiro;1831600839
2009;Novembro;200911;Rio de Janeiro;1835932909
2009;Dezembro;200912;Rio de Janeiro;2984046900
2009;Janeiro;200901;São Paulo;5892011973
2009;Fevereiro;200902;São Paulo;5184155119
2009;Março;200903;São Paulo;6183225933
2009;Abril;200904;São Paulo;5877655518
2009;Maio;200905;São Paulo;5814619092
2009;Junho;200906;São Paulo;5845818773
2009;Julho;200907;São Paulo;5854606692
2009;Agosto;200908;São Paulo;5987198104
2009;Setembro;200909;São Paulo;5882981924
2009;Outubro;200910;São Paulo;6122693296
2009;Novembro;200911;São Paulo;6176009418
2009;Dezembro;200912;São Paulo;10263389112
2009;Janeiro;200901;Paraná;725057906
2009;Fevereiro;200902;Paraná;683360273
2009;Março;200903;Paraná;740950981
2009;Abril;200904;Paraná;748322394
2009;Maio;200905;Paraná;772702331
2009;Junho;200906;Paraná;761415447
2009;Julho;200907;Paraná;779867212
2009;Agosto;200908;Paraná;760503748
2009;Setembro;200909;Paraná;760418158
2009;Outubro;200910;Paraná;772195638
2009;Novembro;200911;Paraná;781285519
2009;Dezembro;200912;Paraná;1290200504
2009;Janeiro;200901;Santa Catarina;471291011
2009;Fevereiro;200902;Santa Catarina;480953940
2009;Março;200903;Santa Catarina;524606612
2009;Abril;200904;Santa Catarina;536462782
2009;Maio;200905;Santa Catarina;550172918
2009;Junho;200906;Santa Catarina;545318031
2009;Julho;200907;Santa Catarina;567807900
2009;Agosto;200908;Santa Catarina;562132147
2009;Setembro;200909;Santa Catarina;548301569
2009;Outubro;200910;Santa Catarina;539769529
2009;Novembro;200911;Santa Catarina;551277234
2009;Dezembro;200912;Santa Catarina;884284396
2009;Janeiro;200901;Rio Grande do Sul;830401201
2009;Fevereiro;200902;Rio Grande do Sul;813040373
2009;Março;200903;Rio Grande do Sul;834636412
2009;Abril;200904;Rio Grande do Sul;838578363
2009;Maio;200905;Rio Grande do Sul;858299883
2009;Junho;200906;Rio Grande do Sul;860783837
2009;Julho;200907;Rio Grande do Sul;871123478
2009;Agosto;200908;Rio Grande do Sul;831557478
2009;Setembro;200909;Rio Grande do Sul;860751119
2009;Outubro;200910;Rio Grande do Sul;866705571
2009;Novembro;200911;Rio Grande do Sul;885599323
2009;Dezembro;200912;Rio Grande do Sul;1366604484
2009;Janeiro;200901;Mato Grosso do Sul;84191957
2009;Fevereiro;200902;Mato Grosso do Sul;90810888
2009;Março;200903;Mato Grosso do Sul;90909023
2009;Abril;200904;Mato Grosso do Sul;102824038
2009;Maio;200905;Mato Grosso do Sul;97385083
2009;Junho;200906;Mato Grosso do Sul;96463424
2009;Julho;200907;Mato Grosso do Sul;99514776
2009;Agosto;200908;Mato Grosso do Sul;110610743
2009;Setembro;200909;Mato Grosso do Sul;102214889
2009;Outubro;200910;Mato Grosso do Sul;105079818
2009;Novembro;200911;Mato Grosso do Sul;103414910
2009;Dezembro;200912;Mato Grosso do Sul;146992552
2009;Janeiro;200901;Mato Grosso;115190831
2009;Fevereiro;200902;Mato Grosso;122403722
2009;Março;200903;Mato Grosso;130364973
2009;Abril;200904;Mato Grosso;136408404
2009;Maio;200905;Mato Grosso;136200132
2009;Junho;200906;Mato Grosso;138012572
2009;Julho;200907;Mato Grosso;141108490
2009;Agosto;200908;Mato Grosso;138247425
2009;Setembro;200909;Mato Grosso;137107291
2009;Outubro;200910;Mato Grosso;140559225
2009;Novembro;200911;Mato Grosso;138344897
2009;Dezembro;200912;Mato Grosso;209839304
2009;Janeiro;200901;Goiás;232988401
2009;Fevereiro;200902;Goiás;228522656
2009;Março;200903;Goiás;238599026
2009;Abril;200904;Goiás;246295749
2009;Maio;200905;Goiás;245616217
2009;Junho;200906;Goiás;249118157
2009;Julho;200907;Goiás;252069538
2009;Agosto;200908;Goiás;253494340
2009;Setembro;200909;Goiás;245059789
2009;Outubro;200910;Goiás;250084229
2009;Novembro;200911;Goiás;252783007
2009;Dezembro;200912;Goiás;369994906
2009;Janeiro;200901;Distrito Federal;595692594
2009;Fevereiro;200902;Distrito Federal;590622638
2009;Março;200903;Distrito Federal;632093631
2009;Abril;200904;Distrito Federal;624519418
2009;Maio;200905;Distrito Federal;604679203
2009;Junho;200906;Distrito Federal;613793348
2009;Julho;200907;Distrito Federal;626596735
2009;Agosto;200908;Distrito Federal;635751609
2009;Setembro;200909;Distrito Federal;625412101
2009;Outubro;200910;Distrito Federal;641045450
2009;Novembro;200911;Distrito Federal;656081169
2009;Dezembro;200912;Distrito Federal;1147978030
2009;Janeiro;200901;Ignorado;1301852793
2009;Fevereiro;200902;Ignorado;773355714
2009;Março;200903;Ignorado;1170683804
2009;Abril;200904;Ignorado;1913745107
2009;Maio;200905;Ignorado;1387312337
2009;Junho;200906;Ignorado;1426489476
2009;Julho;200907;Ignorado;1531487206
2009;Agosto;200908;Ignorado;1399516614
2009;Setembro;200909;Ignorado;1543422928
2009;Outubro;200910;Ignorado;1563613042
2009;Novembro;200911;Ignorado;1777229780
2009;Dezembro;200912;Ignorado;3309041090
2010;Janeiro;201001;Rondônia;60067267
2010;Fevereiro;201002;Rondônia;57381614
2010;Março;201003;Rondônia;63517287
2010;Abril;201004;Rondônia;62659816
2010;Maio;201005;Rondônia;63692336
2010;Junho;201006;Rondônia;62864832
2010;Julho;201007;Rondônia;69629115
2010;Agosto;201008;Rondônia;68631254
2010;Setembro;201009;Rondônia;68335232
2010;Outubro;201010;Rondônia;71185783
2010;Novembro;201011;Rondônia;68845339
2010;Dezembro;201012;Rondônia;120769169
2010;Janeiro;201001;Acre;24305592
2010;Fevereiro;201002;Acre;22724986
2010;Março;201003;Acre;26618444
2010;Abril;201004;Acre;25796273
2010;Maio;201005;Acre;25618778
2010;Junho;201006;Acre;26740889
2010;Julho;201007;Acre;26420789
2010;Agosto;201008;Acre;26591736
2010;Setembro;201009;Acre;26248580
2010;Outubro;201010;Acre;28233623
2010;Novembro;201011;Acre;26984064
2010;Dezembro;201012;Acre;48099851
2010;Janeiro;201001;Amazonas;149844892
2010;Fevereiro;201002;Amazonas;139983985
2010;Março;201003;Amazonas;146776387
2010;Abril;201004;Amazonas;149597611
2010;Maio;201005;Amazonas;153898911
2010;Junho;201006;Amazonas;155415410
2010;Julho;201007;Amazonas;155321520
2010;Agosto;201008;Amazonas;164158502
2010;Setembro;201009;Amazonas;161358612
2010;Outubro;201010;Amazonas;168810051
2010;Novembro;201011;Amazonas;159956294
2010;Dezembro;201012;Amazonas;267197804
2010;Janeiro;201001;Roraima;17116451
2010;Fevereiro;201002;Roraima;18300102
2010;Março;201003;Roraima;17769250
2010;Abril;201004;Roraima;16925741
2010;Maio;201005;Roraima;18616255
2010;Junho;201006;Roraima;18824746
2010;Julho;201007;Roraima;24098695
2010;Agosto;201008;Roraima;21100052
2010;Setembro;201009;Roraima;19464159
2010;Outubro;201010;Roraima;17778873
2010;Novembro;201011;Roraima;18686113
2010;Dezembro;201012;Roraima;31271356
2010;Janeiro;201001;Pará;189900920
2010;Fevereiro;201002;Pará;171446005
2010;Março;201003;Pará;194959850
2010;Abril;201004;Pará;172530228
2010;Maio;201005;Pará;183144080
2010;Junho;201006;Pará;174672372
2010;Julho;201007;Pará;190979436
2010;Agosto;201008;Pará;186202549
2010;Setembro;201009;Pará;185306777
2010;Outubro;201010;Pará;190984718
2010;Novembro;201011;Pará;194538525
2010;Dezembro;201012;Pará;310944416
2010;Janeiro;201001;Amapá;15647225
2010;Fevereiro;201002;Amapá;13152447
2010;Março;201003;Amapá;14682927
2010;Abril;201004;Amapá;17478549
2010;Maio;201005;Amapá;15887805
2010;Junho;201006;Amapá;15315716
2010;Julho;201007;Amapá;16151683
2010;Agosto;201008;Amapá;17801940
2010;Setembro;201009;Amapá;12899432
2010;Outubro;201010;Amapá;14343844
2010;Novembro;201011;Amapá;13892892
2010;Dezembro;201012;Amapá;19458234
2010;Janeiro;201001;Tocantins;54166315
2010;Fevereiro;201002;Tocantins;44473359
2010;Março;201003;Tocantins;46442627
2010;Abril;201004;Tocantins;46244023
2010;Maio;201005;Tocantins;49518252
2010;Junho;201006;Tocantins;50094259
2010;Julho;201007;Tocantins;51390642
2010;Agosto;201008;Tocantins;48980510
2010;Setembro;201009;Tocantins;46644579
2010;Outubro;201010;Tocantins;52736651
2010;Novembro;201011;Tocantins;51091657
2010;Dezembro;201012;Tocantins;77680254
2010;Janeiro;201001;Maranhão;111635787
2010;Fevereiro;201002;Maranhão;97204496
2010;Março;201003;Maranhão;112214479
2010;Abril;201004;Maranhão;101244655
2010;Maio;201005;Maranhão;121680287
2010;Junho;201006;Maranhão;103263053
2010;Julho;201007;Maranhão;110585227
2010;Agosto;201008;Maranhão;112173317
2010;Setembro;201009;Maranhão;105482361
2010;Outubro;201010;Maranhão;107583148
2010;Novembro;201011;Maranhão;110335943
2010;Dezembro;201012;Maranhão;162569175
2010;Janeiro;201001;Piauí;62196126
2010;Fevereiro;201002;Piauí;64056808
2010;Março;201003;Piauí;77247671
2010;Abril;201004;Piauí;69720383
2010;Maio;201005;Piauí;71912176
2010;Junho;201006;Piauí;67235252
2010;Julho;201007;Piauí;71935996
2010;Agosto;201008;Piauí;75673048
2010;Setembro;201009;Piauí;71520157
2010;Outubro;201010;Piauí;73796478
2010;Novembro;201011;Piauí;75121323
2010;Dezembro;201012;Piauí;116023051
2010;Janeiro;201001;Ceará;289266382
2010;Fevereiro;201002;Ceará;251067992
2010;Março;201003;Ceará;301891665
2010;Abril;201004;Ceará;276908243
2010;Maio;201005;Ceará;299003892
2010;Junho;201006;Ceará;282415891
2010;Julho;201007;Ceará;300132564
2010;Agosto;201008;Ceará;307096620
2010;Setembro;201009;Ceará;297266217
2010;Outubro;201010;Ceará;296432538
2010;Novembro;201011;Ceará;310269853
2010;Dezembro;201012;Ceará;498719937
2010;Janeiro;201001;Rio Grande do Norte;103441099
2010;Fevereiro;201002;Rio Grande do Norte;107187009
2010;Março;201003;Rio Grande do Norte;111556775
2010;Abril;201004;Rio Grande do Norte;109846188
2010;Maio;201005;Rio Grande do Norte;119462887
2010;Junho;201006;Rio Grande do Norte;112577680
2010;Julho;201007;Rio Grande do Norte;113308290
2010;Agosto;201008;Rio Grande do Norte;116057645
2010;Setembro;201009;Rio Grande do Norte;110695040
2010;Outubro;201010;Rio Grande do Norte;119526186
2010;Novembro;201011;Rio Grande do Norte;120224415
2010;Dezembro;201012;Rio Grande do Norte;182812557
2010;Janeiro;201001;Paraíba;99655211
2010;Fevereiro;201002;Paraíba;92705998
2010;Março;201003;Paraíba;93852432
2010;Abril;201004;Paraíba;98332178
2010;Maio;201005;Paraíba;105207269
2010;Junho;201006;Paraíba;91807680
2010;Julho;201007;Paraíba;105069390
2010;Agosto;201008;Paraíba;99864681
2010;Setembro;201009;Paraíba;97787486
2010;Outubro;201010;Paraíba;100141992
2010;Novembro;201011;Paraíba;103291370
2010;Dezembro;201012;Paraíba;152650486
2010;Janeiro;201001;Pernambuco;328830746
2010;Fevereiro;201002;Pernambuco;290206095
2010;Março;201003;Pernambuco;314911362
2010;Abril;201004;Pernambuco;308349216
2010;Maio;201005;Pernambuco;320627851
2010;Junho;201006;Pernambuco;306183404
2010;Julho;201007;Pernambuco;330677231
2010;Agosto;201008;Pernambuco;355746617
2010;Setembro;201009;Pernambuco;338068309
2010;Outubro;201010;Pernambuco;344218952
2010;Novembro;201011;Pernambuco;355641714
2010;Dezembro;201012;Pernambuco;567680324
2010;Janeiro;201001;Alagoas;67102494
2010;Fevereiro;201002;Alagoas;65631919
2010;Março;201003;Alagoas;67723817
2010;Abril;201004;Alagoas;67074494
2010;Maio;201005;Alagoas;71681085
2010;Junho;201006;Alagoas;61899240
2010;Julho;201007;Alagoas;69405854
2010;Agosto;201008;Alagoas;70075138
2010;Setembro;201009;Alagoas;68208994
2010;Outubro;201010;Alagoas;71710725
2010;Novembro;201011;Alagoas;76057746
2010;Dezembro;201012;Alagoas;122118659
2010;Janeiro;201001;Sergipe;71733960
2010;Fevereiro;201002;Sergipe;85545250
2010;Março;201003;Sergipe;82306995
2010;Abril;201004;Sergipe;75075780
2010;Maio;201005;Sergipe;76943945
2010;Junho;201006;Sergipe;77934722
2010;Julho;201007;Sergipe;81354510
2010;Agosto;201008;Sergipe;84811732
2010;Setembro;201009;Sergipe;81513404
2010;Outubro;201010;Sergipe;80984500
2010;Novembro;201011;Sergipe;85573102
2010;Dezembro;201012;Sergipe;137527599
2010;Janeiro;201001;Bahia;447778744
2010;Fevereiro;201002;Bahia;438541566
2010;Março;201003;Bahia;467411628
2010;Abril;201004;Bahia;466286487
2010;Maio;201005;Bahia;494176392
2010;Junho;201006;Bahia;470922252
2010;Julho;201007;Bahia;490221962
2010;Agosto;201008;Bahia;496315237
2010;Setembro;201009;Bahia;487963740
2010;Outubro;201010;Bahia;495720385
2010;Novembro;201011;Bahia;497537383
2010;Dezembro;201012;Bahia;771403536
2010;Janeiro;201001;Minas Gerais;1292423047
2010;Fevereiro;201002;Minas Gerais;1230142671
2010;Março;201003;Minas Gerais;1268400186
2010;Abril;201004;Minas Gerais;1291348899
2010;Maio;201005;Minas Gerais;1326229018
2010;Junho;201006;Minas Gerais;1356432940
2010;Julho;201007;Minas Gerais;1370161528
2010;Agosto;201008;Minas Gerais;1405490157
2010;Setembro;201009;Minas Gerais;1403159906
2010;Outubro;201010;Minas Gerais;1404031505
2010;Novembro;201011;Minas Gerais;1420772405
2010;Dezembro;201012;Minas Gerais;2295072325
2010;Janeiro;201001;Espírito Santo;224539058
2010;Fevereiro;201002;Espírito Santo;212320819
2010;Março;201003;Espírito Santo;222065694
2010;Abril;201004;Espírito Santo;223988056
2010;Maio;201005;Espírito Santo;241202200
2010;Junho;201006;Espírito Santo;231243569
2010;Julho;201007;Espírito Santo;243960579
2010;Agosto;201008;Espírito Santo;242676102
2010;Setembro;201009;Espírito Santo;244014884
2010;Outubro;201010;Espírito Santo;245415492
2010;Novembro;201011;Espírito Santo;248857898
2010;Dezembro;201012;Espírito Santo;385862019
2010;Janeiro;201001;Rio de Janeiro;2063529053
2010;Fevereiro;201002;Rio de Janeiro;1931736715
2010;Março;201003;Rio de Janeiro;1954427577
2010;Abril;201004;Rio de Janeiro;2003677372
2010;Maio;201005;Rio de Janeiro;2010381106
2010;Junho;201006;Rio de Janeiro;2044292346
2010;Julho;201007;Rio de Janeiro;2091299153
2010;Agosto;201008;Rio de Janeiro;2104687407
2010;Setembro;201009;Rio de Janeiro;2030333355
2010;Outubro;201010;Rio de Janeiro;2042178918
2010;Novembro;201011;Rio de Janeiro;2093659755
2010;Dezembro;201012;Rio de Janeiro;3484164425
2010;Janeiro;201001;São Paulo;6408483249
2010;Fevereiro;201002;São Paulo;6412493599
2010;Março;201003;São Paulo;6531625443
2010;Abril;201004;São Paulo;6646857836
2010;Maio;201005;São Paulo;6686949203
2010;Junho;201006;São Paulo;6731581288
2010;Julho;201007;São Paulo;6844573773
2010;Agosto;201008;São Paulo;7033268498
2010;Setembro;201009;São Paulo;7011718665
2010;Outubro;201010;São Paulo;7137112531
2010;Novembro;201011;São Paulo;7236324478
2010;Dezembro;201012;São Paulo;12162970078
2010;Janeiro;201001;Paraná;816049980
2010;Fevereiro;201002;Paraná;807603834
2010;Março;201003;Paraná;833624648
2010;Abril;201004;Paraná;858385730
2010;Maio;201005;Paraná;861279693
2010;Junho;201006;Paraná;848853891
2010;Julho;201007;Paraná;892461737
2010;Agosto;201008;Paraná;910866719
2010;Setembro;201009;Paraná;907386258
2010;Outubro;201010;Paraná;926313560
2010;Novembro;201011;Paraná;965138913
2010;Dezembro;201012;Paraná;1549871414
2010;Janeiro;201001;Santa Catarina;554345287
2010;Fevereiro;201002;Santa Catarina;562275772
2010;Março;201003;Santa Catarina;581381316
2010;Abril;201004;Santa Catarina;598275483
2010;Maio;201005;Santa Catarina;612143371
2010;Junho;201006;Santa Catarina;603408149
2010;Julho;201007;Santa Catarina;622531361
2010;Agosto;201008;Santa Catarina;629204779
2010;Setembro;201009;Santa Catarina;623289475
2010;Outubro;201010;Santa Catarina;633219334
2010;Novembro;201011;Santa Catarina;647520430
2010;Dezembro;201012;Santa Catarina;1120132894
2010;Janeiro;201001;Rio Grande do Sul;916734082
2010;Fevereiro;201002;Rio Grande do Sul;899143180
2010;Março;201003;Rio Grande do Sul;926427434
2010;Abril;201004;Rio Grande do Sul;952238873
2010;Maio;201005;Rio Grande do Sul;986792351
2010;Junho;201006;Rio Grande do Sul;969095408
2010;Julho;201007;Rio Grande do Sul;1002172769
2010;Agosto;201008;Rio Grande do Sul;993362193
2010;Setembro;201009;Rio Grande do Sul;1009105879
2010;Outubro;201010;Rio Grande do Sul;1020299140
2010;Novembro;201011;Rio Grande do Sul;1051146824
2010;Dezembro;201012;Rio Grande do Sul;1730370703
2010;Janeiro;201001;Mato Grosso do Sul;95413043
2010;Fevereiro;201002;Mato Grosso do Sul;95274623
2010;Março;201003;Mato Grosso do Sul;102428967
2010;Abril;201004;Mato Grosso do Sul;110155795
2010;Maio;201005;Mato Grosso do Sul;107586210
2010;Junho;201006;Mato Grosso do Sul;110147782
2010;Julho;201007;Mato Grosso do Sul;111329989
